# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'cycles:P'
# Event count (approx.): 16406672694
#
# Overhead  Command       Shared Object     Symbol                                                                                                                          IPC   [IPC Coverage]
# ........  ............  ................  ..............................................................................................................................  ....................
#
     4.66%  frankenredis  [vdso]            [.] 0x0000000000000983                                                                                                          -      -            
            |          
            |--0.80%--<fr_store::Store>::drop_if_expired
            |          
            |--0.57%--__memcmp_avx2_movbe
            |          
             --0.51%--0x7980a6fa9986
                       clock_gettime@@GLIBC_2.17
                       <std::sys::pal::unix::time::Timespec>::now
                       <fr_runtime::Runtime>::execute_plain_get_borrowed_into_with_default_read_gate

     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0ffd775                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff854ffac7                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86036e6d                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850b2ca9                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2c8a9                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85079290                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85503f6d                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85eef900                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd7446                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2e220                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602f1bc                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850b68f5                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff84f234bc                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850874b6                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851a000e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fddc92                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2f296                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8506dc41                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86011af8                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8508af25                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8507ef6e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850cd89d                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8605997d                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602eafc                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff854ffbc1                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8547fade                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8600a158                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850b6871                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8507ebf0                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8547fa8f                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603c801                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8620cf58                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f27539                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fddcba                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0f92195                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602cf6d                                                                                                          -      -            
     0.02%  fr-writer-1   frankenredis      [.] <mio::sys::unix::waker::Waker>::wake                                                                                        -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85712170                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85104b3a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86039f74                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86023dcb                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85138ef0                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86022e1d                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff853eec10                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8507b551                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850791a8                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85083532                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff857121d9                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8508a32d                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850b2cb3                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602f053                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8513aee6                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff853ec30b                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f053a5                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fed2bb                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85087e6b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8519f792                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8547f1e9                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8508817a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603f781                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86220589                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85838e44                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850cd877                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603d882                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851318cf                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86022bfd                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85d07438                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603fc74                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2f07c                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602f887                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2e2c6                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850ab51b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8572a5bb                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0f923b3                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85456f42                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860236c7                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602ef36                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff862204d0                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0f92138                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85124d4c                                                                                                          -      -            
     0.02%  fr-writer-0   libc.so.6         [.] __syscall_cancel_arch_end                                                                                                   -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8502173c                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd7247                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff860114a5                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85021a38                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603c93c                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8530cd83                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86039ff6                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8604cdf2                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850a7887                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f607e9                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8515a779                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fbe420                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602f2d6                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85729263                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8519fd06                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85729268                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8604cf55                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f270e8                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff853f1344                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602f1fc                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8621b2b7                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860391b7                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85079199                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860118cf                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86209dd9                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85104b34                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff860733ba                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8583c251                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2c8dc                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2df4b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0feaecd                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850791b8                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86011bb9                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86034743                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8519f48a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86023070                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc13da1d9                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851375d4                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2b685                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff855006f3                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86045dc0                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff84fef682                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd3606                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff84f24d8a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850a7947                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd7202                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8547b25d                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8546fb9e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fbd275                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fe8f8c                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd73fe                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0f923f7                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603418c                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8507b580                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851965e6                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85087545                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851600f1                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8513cf40                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd7599                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85131a53                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8507e5c9                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8623b893                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85124a3c                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850906eb                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603c949                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff862206a7                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff84fc6216                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85efbdfe                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8546fd6a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85eff1cb                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850a7947                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8622f2bd                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8600a886                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85eefb06                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8519f8bf                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8604c8b3                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8604ab6d                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860118c3                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86023bb5                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86225247                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86022e9a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603422b                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850b683e                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0f9264c                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86239b91                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602f4af                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f02a0c                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602f44b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86036e5a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff851a298a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86017e83                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0816010                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2a60d                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff853ec90f                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2b630                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0816110                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0f9221a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0feb064                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8513cf3c                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8508a3aa                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850875bf                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8623b8a6                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff84c00ef0                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff85104b41                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff8604ced4                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff86034b07                                                                                                          -      -            
     0.01%  frankenredis  frankenredis      [.] <alloc::raw_vec::RawVecInner>::finish_grow                                                                                  -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffffc0fddd26                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff86023a39                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff86073375                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff86035e4f                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff850792bd                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff86011dd8                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff86036f13                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd47da                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8603c944                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff860d1d19                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd3c8b                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff84f88cf9                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff85f2d113                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8513740f                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc081654e                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff850bfde6                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff860347b6                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff85071660                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8603f930                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee748                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff8600e157                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff84f32f8e                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff8508860c                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff850a7955                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff86022bfa                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff85132375                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc0817855                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff8531473a                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8519f409                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff85f0044b                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd73b5                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee75b                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffffc13da476                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8600e16f                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8623a3b0                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff8603d187                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff85f2b8c9                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff8510f1e4                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff8600a282                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff851a2ac8                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc0ffd43b                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff85080faa                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff8602f445                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdc089                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff860203fb                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffffc0816122                                                                                                          -      -            
