# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 2K of event 'cycles:P'
# Event count (approx.): 16834608495
#
# Overhead  Command       Shared Object     Symbol                                                                                                                            
# ........  ............  ................  ..................................................................................................................................
#
     4.63%  frankenredis  frankenredis      [.] fr_store::canonical_string_value_from_slice
            |          
            |--0.79%--<fr_store::Store>::drop_if_expired
            |          
             --0.71%--0x71646f5b5986
                       clock_gettime@@GLIBC_2.17
                       <std::sys::pal::unix::time::Timespec>::now
                       <fr_runtime::Runtime>::execute_plain_set_borrowed

     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851a2b6f
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff84fd0b92
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86009ed5
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8600e134
     0.02%  frankenredis  [unknown]         [k] 0xffffffff8603b82a
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86010aa1
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85137763
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8519f8cd
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8623b8aa
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f27134
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86009f06
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86045dc0
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff85f2ef15
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffffc0ffd770
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff850cd89b
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff85504023
     0.01%  frankenredis  frankenredis      [.] <alloc::collections::btree::map::BTreeMap<alloc::vec::Vec<u8>, alloc::collections::btree::set_val::SetValZST>>::insert
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdd2fa
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff86023787
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc0feaeb6
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff860541a5
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff851a0525
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff85087e70
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff85f607ee
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff85eef910
     0.01%  fr-writer-1   frankenredis      [.] <std::sync::mpmc::array::Channel<frankenredis::WriterJob>>::recv::{closure#1}
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8515cff5
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff86001802
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff85f606e0
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff8603948a
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8603cd77
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff8547fa98
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffffc0817381
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85eff199
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86010f99
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850c03b3
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0f9220f
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8531386a
     0.00%  frankenredis  [unknown]         [k] 0xffffffff86027291
     0.00%  frankenredis  [unknown]         [k] 0xffffffff858416a7
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84fef5b3
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85f2c8a6
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8622882c
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86017b69
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8545990b
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8546fb26
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86036d95
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8603ac53
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85453cc6
     0.00%  frankenredis  [unknown]         [k] 0xffffffff86022371
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86036cda
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8513d057
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850210bd
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850c9b2b
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850c9b98
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85ef4062
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85131a40
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc081712f
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8600e046
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85480b7e
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a2b24
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0817655
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0817458
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8513d006
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0f923c2
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff854ffa90
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0ffd776
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0f925ae
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850bc55a
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0fddc8b
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdb409
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8600a2a1
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85196606
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86020462
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507a4b2
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84c01248
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff860542dd
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85efef89
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8603cb4a
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85086855
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8603d597
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8515a783
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdd3ab
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8623a34e
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507a576
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851965fa
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86009f1d
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0ffd15d
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85071fb9
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507aa4c
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86017b7d
     0.00%  frankenredis  [unknown]         [k] 0xffffffff853ddb37
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84c0118f
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8622054c
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0f92021
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84fc6206
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8621f93a
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85133c77
     0.00%  frankenredis  frankenredis      [.] mi_page_queue_find_free_ex
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8603f71b
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8507922b
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85eefc89
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85eea93d
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e25d
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8600a80a
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff853eec10
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850791b0
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84f8c9d1
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8621c6a9
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84f8c9d1
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8621c6a9
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8517f6f5
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8515aba4
     0.00%  fr-writer-0   frankenredis      [.] <std::sync::mpmc::array::Channel<frankenredis::WriterJob>>::recv::{closure#1}
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85ef6dd9
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84f25159
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8569f86a
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8547f9f7
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff854b1ae0
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2bc
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8508a285
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84f23412
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2c3
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84f8cacc
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86227468
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a298b
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f8c989
     0.00%  frankenredis  [unknown]         [k] 0xffffffff850a71c5
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8603fca5
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85326769
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f8cacc
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d2bc
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8532643c
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86220595
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85021ec0
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff853263a6
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8508a696
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85124d3c
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85078c69
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851240ac
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8507db7e
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85326438
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8532641b
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8621c690
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507e63c
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f8cad4
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8621f93a
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8621f930
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a2a86
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507e46f
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff853267cb
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85088037
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8621c6a9
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8622f288
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84c01192
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85180139
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f8caa3
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8515c8e3
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a056a
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8519f4ed
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff854a6595
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8515b85f
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85160588
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851a2ab6
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8603b843
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84c00f43
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8508a942
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2bc
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84c00f30
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85300f99
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8515b806
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85160dc8
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85180176
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85080fa7
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff854b7d85
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8622f47c
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84fc00f9
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8506d596
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff862251d0
     0.00%  frankenredis  [unknown]         [k] 0xffffffff86022319
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a0540
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8623a549
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d2c3
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8506d6df
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8623a35d
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85160dc3
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff852fe616
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8621c6a1
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85312ac3
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8506d57c
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850680e2
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff862251d0
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a2235
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84fdedcb
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84fdedcb
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84fdedcb
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b66
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2c3
     0.00%  frankenredis  [unknown]         [k] 0xffffffff862251d0
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2cc
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85300b80
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b80
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850c2910
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b65
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85300b80
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2cc
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850c2900
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d2cc
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85300b66
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85300b65
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85300b65
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850c2910
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85300b66
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85300b60
     0.00%  frankenredis  [unknown]         [k] 0xffffffff862251cb
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84fdedcd
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d2db
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff862251cb
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86225202
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f32f8e
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85300b60
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85300b69
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84f32f8e
     0.00%  frankenredis  [unknown]         [k] 0xffffffff850c2900
     0.00%  frankenredis  [unknown]         [k] 0xffffffff850c2906
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850c2906
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850c290d
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85104b43
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b60
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b69
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b78
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d280
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff862251f4
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff862252e0
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850c2900
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d285
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d289
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2d0
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2d4
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2db
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff862251b4
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff862251cb
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff862251e5
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff862251ec
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff862252e0
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8622855a
     0.00%  frankenredis  [unknown]         [k] 0xffffffff850c2910
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85104b43
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85300b69
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85300b78
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d280
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d285
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2a7
     0.00%  frankenredis  [unknown]         [k] 0xffffffff862251b0
     0.00%  frankenredis  [unknown]         [k] 0xffffffff86228550
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8622855a


#
# (Cannot load tips.txt file, please install perf!)
#
